"cascadeOrder","selector","context","file","line","styleId","styleBlockOrder","includeOrder","afterDocumentClose","specificity","ownership","importantDeclarationCount","declarations"
"165",".grid","","DashboardBaseStyles.html","908","","1","1","false","0-1-0","Shared","0","display: grid; grid-template-columns: minmax(430px, 1.18fr) minmax(390px, 1fr) minmax(520px, 1.24fr); grid-template-rows: 315px 245px 245px; gap: 8px; grid-template-areas: ""revenue revenue customerTable"" ""customers units productTable"" ""rpac avg productTable"""
"166",".chartBox","","DashboardBaseStyles.html","919","","1","1","false","0-1-0","Shared","0","height: 205px"
"167",".areaRevenue .chartBox","","DashboardBaseStyles.html","923","","1","1","false","0-2-0","Shared","0","height: 272px"
"168",".areaRevenue","","DashboardBaseStyles.html","927","","1","1","false","0-1-0","Shared","0","background: linear-gradient(180deg, #ffffff 0%, #f8fbff 100%)"
"169",".areaUnits .chartBox","","DashboardBaseStyles.html","931","","1","1","false","0-2-0","Shared","0","height: 202px"
"170",".areaRpac .chartBox","","DashboardBaseStyles.html","931","","1","1","false","0-2-0","Shared","0","height: 202px"
"171",".areaAvg .chartBox","","DashboardBaseStyles.html","931","","1","1","false","0-2-0","Shared","0","height: 202px"
"172",".areaCustomers .chartBox","","DashboardBaseStyles.html","931","","1","1","false","0-2-0","Shared","0","height: 202px"
"173",".tableScroll","","DashboardBaseStyles.html","938","","1","1","false","0-1-0","Shared","0","height: 272px"
"174",".areaProductTable .tableScroll","","DashboardBaseStyles.html","942","","1","1","false","0-2-0","Shared","0","height: 524px"
"175",".card","","DashboardBaseStyles.html","946","","1","1","false","0-1-0","Shared","0","border-radius: 10px; background: linear-gradient(180deg, #ffffff 0%, #fbfdff 100%); padding: 8px"
"176",".cardHeader","","DashboardBaseStyles.html","952","","1","1","false","0-1-0","Shared","0","margin-bottom: 5px"
"177",".chartTitle","","DashboardBaseStyles.html","956","","1","1","false","0-1-0","Shared","0","font-size: 12px; color: #0f172a; letter-spacing: .01em"
"178",".chip","","DashboardBaseStyles.html","962","","1","1","false","0-1-0","Shared","0","background: linear-gradient(180deg, #eef5ff 0%, #e7f0ff 100%); border-color: #bfdbfe; color: #1e3a8a; box-shadow: inset 0 1px 0 rgba(255,255,255,0.65)"
"179",".negative","","DashboardBaseStyles.html","969","","1","1","false","0-1-0","Shared","0","color: #dc2626; font-weight: 800"
"180",".positive","","DashboardBaseStyles.html","974","","1","1","false","0-1-0","Shared","0","color: #059669; font-weight: 800"
"181","tr.clickable:hover td","","DashboardBaseStyles.html","979","","1","1","false","0-2-2","Shared","0","background: #eff6ff"
"182","tr.active td","","DashboardBaseStyles.html","979","","1","1","false","0-1-2","Shared","0","background: #eff6ff"
"183",".dropdownButton","","DashboardBaseStyles.html","984","","1","1","false","0-1-0","Shared","0","border-color: #d4deeb"
"184",".dropdownPanel","","DashboardBaseStyles.html","988","","1","1","false","0-1-0","Shared","0","border-color: #d4deeb"
"185",".grid","@media (max-width: 1150px)","DashboardBaseStyles.html","993","","1","1","false","0-1-0","Shared","0","display: block"
"186",".areaRevenue .chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"187",".chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-1-0","Shared","0","height: 260px"
"188",".areaUnits .chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"189",".areaRpac .chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"190",".areaAvg .chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"191",".areaCustomers .chartBox","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"192",".tableScroll","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-1-0","Shared","0","height: 260px"
"193",".areaProductTable .tableScroll","@media (max-width: 1150px)","DashboardBaseStyles.html","997","","1","1","false","0-2-0","Shared","0","height: 260px"
"194",".dashboardShell","","DashboardBaseStyles.html","1011","","1","1","false","0-1-0","Shared","0","background: linear-gradient(180deg, #f7fbff 0%, #eef6ff 100%); border-color: #cfe0f4; box-shadow: 0 4px 16px rgba(0, 87, 184, 0.08)"
"195",".kpiMini::before","","DashboardBaseStyles.html","1018","","1","1","false","0-1-1","Shared","0","display: none"
"196",".kpiMini","","DashboardBaseStyles.html","1022","","1","1","false","0-1-0","Shared","0","background: #ffffff; border-color: #cfe0f4; box-shadow: 0 1px 5px rgba(0, 87, 184, 0.08)"
"197",".segBtn.active","","DashboardBaseStyles.html","1028","","1","1","false","0-2-0","Shared","0","background: linear-gradient(180deg, #0057B8 0%, #17365D 100%); color: #ffffff"
"198",".card","","DashboardBaseStyles.html","1033","","1","1","false","0-1-0","Shared","0","background: #ffffff; border-color: #cfe0f4; box-shadow: 0 1px 5px rgba(0, 87, 184, 0.08)"
"199",".areaRevenue","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"200",".areaCustomers","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"201",".areaUnits","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"202",".areaRpac","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"203",".areaAvg","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"204",".areaCustomerTable","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"205",".areaProductTable","","DashboardBaseStyles.html","1039","","1","1","false","0-1-0","Shared","0","border-top: 1px solid #cfe0f4"
"206",".chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-1-0","Shared","0","padding-top: 2px"
"207",".areaRevenue .chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-2-0","Shared","0","padding-top: 2px"
"208",".areaUnits .chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-2-0","Shared","0","padding-top: 2px"
"209",".areaRpac .chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-2-0","Shared","0","padding-top: 2px"
"210",".areaAvg .chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-2-0","Shared","0","padding-top: 2px"
"211",".areaCustomers .chartBox","","DashboardBaseStyles.html","1049","","1","1","false","0-2-0","Shared","0","padding-top: 2px"
"212",".chip","","DashboardBaseStyles.html","1058","","1","1","false","0-1-0","Shared","0","background: #eaf4ff; border-color: #b8d8ff; color: #004C9E"
"213",".tabBtn.active","","DashboardBaseStyles.html","1064","","1","1","false","0-2-0","Shared","0","background: #d8ecff; color: #0057B8"
"214",".chartTitle","","DashboardBaseStyles.html","1069","","1","1","false","0-1-0","Shared","0","color: #17365D"
"215",".sectionHeader","","DashboardBaseStyles.html","1073","","1","1","false","0-1-0","Shared","0","background: #17365D"
"216","th","","DashboardBaseStyles.html","1073","","1","1","false","0-0-1","Shared","0","background: #17365D"
"217",".filterCard","","DashboardBaseStyles.html","1078","","1","1","false","0-1-0","Shared","0","border-color: #cfe0f4"
"218",".dropdownButton","","DashboardBaseStyles.html","1078","","1","1","false","0-1-0","Shared","0","border-color: #cfe0f4"
"219","select","","DashboardBaseStyles.html","1078","","1","1","false","0-0-1","Shared","0","border-color: #cfe0f4"
"220","input[type=""text""]","","DashboardBaseStyles.html","1078","","1","1","false","0-1-1","Shared","0","border-color: #cfe0f4"
"221",".negative","","DashboardBaseStyles.html","1085","","1","1","false","0-1-0","Shared","0","color: #C1121F; font-weight: 800"
"222",".positive","","DashboardBaseStyles.html","1090","","1","1","false","0-1-0","Shared","0","color: #007F5F; font-weight: 800"
"223",".card canvas","","DashboardBaseStyles.html","1097","","1","1","false","0-1-1","Shared","0","border-radius: 0"
"224",".chartTitle","","DashboardBaseStyles.html","1101","","1","1","false","0-1-0","Shared","0","letter-spacing: 0"
"225","body","","DashboardBaseStyles.html","1107","","1","1","false","0-0-1","Shared","0","background: #f5f7fa"
"226",".dashboardShell","","DashboardBaseStyles.html","1111","","1","1","false","0-1-0","Shared","4","background: #f6f8fb !important; border: 1px solid #d8e0ea !important; border-radius: 8px !important; box-shadow: none !important"
"227",".kpiMini","","DashboardBaseStyles.html","1118","","1","1","false","0-1-0","Shared","3","background: #ffffff !important; border: 1px solid #d8e0ea !important; box-shadow: none !important"
"228",".kpiMini::before","","DashboardBaseStyles.html","1124","","1","1","false","0-1-1","Shared","1","display: none !important"
"229",".card","","DashboardBaseStyles.html","1128","","1","1","false","0-1-0","Shared","3","background: #ffffff !important; border-color: #d8e0ea !important; box-shadow: none !important"
"230",".filterCard","","DashboardBaseStyles.html","1128","","1","1","false","0-1-0","Shared","3","background: #ffffff !important; border-color: #d8e0ea !important; box-shadow: none !important"
"231",".segGroup","","DashboardBaseStyles.html","1128","","1","1","false","0-1-0","Shared","3","background: #ffffff !important; border-color: #d8e0ea !important; box-shadow: none !important"
"232",".resetBtn","","DashboardBaseStyles.html","1128","","1","1","false","0-1-0","Shared","3","background: #ffffff !important; border-color: #d8e0ea !important; box-shadow: none !important"
"233",".areaRevenue","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"234",".areaCustomers","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"235",".areaUnits","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"236",".areaRpac","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"237",".areaAvg","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"238",".areaCustomerTable","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"239",".areaProductTable","","DashboardBaseStyles.html","1137","","1","1","false","0-1-0","Shared","1","border-top: 1px solid #d8e0ea !important"
"240",".segBtn.active","","DashboardBaseStyles.html","1147","","1","1","false","0-2-0","Shared","2","background: #17365D !important; color: #ffffff !important"
"241",".sectionHeader","","DashboardBaseStyles.html","1152","","1","1","false","0-1-0","Shared","2","background: #17365D !important; border-color: #2b4b70 !important"
"242","th","","DashboardBaseStyles.html","1152","","1","1","false","0-0-1","Shared","2","background: #17365D !important; border-color: #2b4b70 !important"
"243",".tabBtn.active","","DashboardBaseStyles.html","1158","","1","1","false","0-2-0","Shared","2","background: #dbe9f7 !important; color: #17365D !important"
"244",".chip","","DashboardBaseStyles.html","1163","","1","1","false","0-1-0","Shared","4","background: #eef5fb !important; border-color: #c9dae9 !important; color: #17365D !important; box-shadow: none !important"
"245",".chartTitle","","DashboardBaseStyles.html","1170","","1","1","false","0-1-0","Shared","2","color: #17365D !important; letter-spacing: 0 !important"
"246",".negative","","DashboardBaseStyles.html","1175","","1","1","false","0-1-0","Shared","1","color: #B42318 !important; font-weight: 800"
"247",".positive","","DashboardBaseStyles.html","1180","","1","1","false","0-1-0","Shared","1","color: #067647 !important; font-weight: 800"
"248","tr.clickable:hover td","","DashboardBaseStyles.html","1185","","1","1","false","0-2-2","Shared","1","background: #eef5fb !important"
"249","tr.active td","","DashboardBaseStyles.html","1185","","1","1","false","0-1-2","Shared","1","background: #eef5fb !important"
"250","html","","DashboardBaseStyles.html","1207","","1","1","false","0-0-1","Shared","3","font-family: Roboto, Arial, sans-serif !important; background: #f8f9fa !important; color: #202124 !important; -webkit-font-smoothing: antialiased"
"251","body","","DashboardBaseStyles.html","1207","","1","1","false","0-0-1","Shared","3","font-family: Roboto, Arial, sans-serif !important; background: #f8f9fa !important; color: #202124 !important; -webkit-font-smoothing: antialiased"
"252",".tabs","","DashboardBaseStyles.html","1215","","1","1","false","0-1-0","Shared","5","background: #ffffff !important; border-bottom: 1px solid #dadce0 !important; height: 40px !important; padding: 0 8px !important; box-shadow: none !important"
"253",".tabBtn","","DashboardBaseStyles.html","1223","","1","1","false","0-1-0","Shared","7","font-family: Roboto, Arial, sans-serif !important; font-size: 14px !important; font-weight: 500 !important; color: #3c4043 !important; border-radius: 0 !important; padding: 11px 16px 10px !important; letter-spacing: 0 !important"
"254",".tabBtn.active","","DashboardBaseStyles.html","1233","","1","1","false","0-2-0","Shared","3","background: #e8f0fe !important; color: #1967d2 !important; box-shadow: inset 0 -2px 0 #1a73e8 !important"
"255",".tabPage","","DashboardBaseStyles.html","1239","","1","1","false","0-1-0","Shared","1","padding: 8px !important"
"256",".dashboardShell","","DashboardBaseStyles.html","1243","","1","1","false","0-1-0","Shared","6","background: #f1f3f4 !important; border: 1px solid #dadce0 !important; border-radius: 2px !important; box-shadow: none !important; padding: 8px !important; max-width: 1920px !important"
"257",".topBar.executiveTop","","DashboardBaseStyles.html","1252","","1","1","false","0-2-0","Shared","2","gap: 6px !important; margin-bottom: 6px !important"
"258",".segGroup","","DashboardBaseStyles.html","1257","","1","1","false","0-1-0","Shared","4","background: #ffffff !important; border: 1px solid #dadce0 !important; border-radius: 4px !important; box-shadow: 0 1px 2px rgba(60, 64, 67, 0.18), 0 1px 3px rgba(60, 64, 67, 0.10) !important"
"259",".resetBtn","","DashboardBaseStyles.html","1257","","1","1","false","0-1-0","Shared","4","background: #ffffff !important; border: 1px solid #dadce0 !important; border-radius: 4px !important; box-shadow: 0 1px 2px rgba(60, 64, 67, 0.18), 0 1px 3px rgba(60, 64, 67, 0.10) !important"
"260",".filterCard","","DashboardBaseStyles.html","1257","","1","1","false","0-1-0","Shared","4","background: #ffffff !important; border: 1px solid #dadce0 !important; border-radius: 4px !important; box-shadow: 0 1px 2px rgba(60, 64, 67, 0.18), 0 1px 3px rgba(60, 64, 67, 0.10) !important"
"261",".card","","DashboardBaseStyles.html","1257","","1","1","false","0-1-0","Shared","4","background: #ffffff !important; border: 1px solid #dadce0 !important; border-radius: 4px !important; box-shadow: 0 1px 2px rgba(60, 64, 67, 0.18), 0 1px 3px rgba(60, 64, 67, 0.10) !important"
"262",".kpiMini","","DashboardBaseStyles.html","1257","","1","1","false","0-1-0","Shared","4","background: #ffffff !important; border: 1px solid #dadce0 !important; border-radius: 4px !important; box-shadow: 0 1px 2px rgba(60, 64, 67, 0.18), 0 1px 3px rgba(60, 64, 67, 0.10) !important"
"263",".segGroup","","DashboardBaseStyles.html","1268","","1","1","false","0-1-0","Shared","3","padding: 0 !important; gap: 0 !important; overflow: hidden !important"
"264",".segBtn","","DashboardBaseStyles.html","1274","","1","1","false","0-1-0","Shared","7","font-family: Roboto, Arial, sans-serif !important; font-size: 13px !important; font-weight: 500 !important; border-radius: 0 !important; color: #3c4043 !important; padding: 9px 12px !important; background: #ffffff !important"
"265",".resetBtn","","DashboardBaseStyles.html","1274","","1","1","false","0-1-0","Shared","7","font-family: Roboto, Arial, sans-serif !important; font-size: 13px !important; font-weight: 500 !important; border-radius: 0 !important; color: #3c4043 !important; padding: 9px 12px !important; background: #ffffff !important"
